Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Time,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Retweet_or_not,Retweet_Original_Tweet_Content,Retweet_Original_Tweet_Poster,Retweet_Original_Tweet_Time,Retweet_Original_Tweet_PosterID
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/ivandercs/status/1296835432286547970,,https://twitter.com/ivandercs,1598024635000,2020-08-21 15:43:55,"@mediocrickey
",null,,,1,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/itsjulialeblanc/status/1296836498038415364,,https://twitter.com/itsjulialeblanc,1598024889000,2020-08-21 15:48:9,"@JooceCM
",null,,,1,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/LSal92/status/1296852682817146880,,https://twitter.com/LSal92,1598028748000,2020-08-21 16:52:28,This is a realllly great album. I am so proud!!!! Love you guys.,null,1,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/DCoxy75/status/1296860103635861504,,https://twitter.com/DCoxy75,1598030517000,2020-08-21 17:21:57,Really like the new album only slight disappointment for me is why blowback is recorded with synths I like the version stripped back with just the piano playing the melody ,null,1,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/samberrie/status/1296861814584537088,,https://twitter.com/samberrie,1598030925000,2020-08-21 17:28:45,"@lavenderliquor
",null,,,1,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/SalSandster/status/1296863957437816834,,https://twitter.com/SalSandster,1598031436000,2020-08-21 17:37:16,"@http_ChaiTea
",null,1,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/rola_rodmor/status/1296831111939710977,,https://twitter.com/rola_rodmor,1598023605000,2020-08-21 15:26:45,"congratulations on the new album, your music is always brilliant",null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/Cpims/status/1296831191258210306,,https://twitter.com/Cpims,1598023624000,2020-08-21 15:27:4,Goddamn that cowboy hat ,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/ValeriaACuevas/status/1296831558905556997,,https://twitter.com/ValeriaACuevas,1598023712000,2020-08-21 15:28:32,@nataliaperezhdz ,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/killers_victim/status/1296832073160724481,,https://twitter.com/killers_victim,1598023834000,2020-08-21 15:30:34,Only good news of 2020! Thank you!,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/Kazziwaz/status/1296832231781142535,,https://twitter.com/Kazziwaz,1598023872000,2020-08-21 15:31:12,"Fantastic album, well worth the wait. Can't wait to hear these songs live ",null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/Pinky72332805/status/1296832258742124547,,https://twitter.com/Pinky72332805,1598023879000,2020-08-21 15:31:19,Hasn't arrived yet but listend about 400000 times on deezer and promptly got my old vegas photos out from when I saw u at the cosmopolitan ,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/Alessandra1739/status/1296832572882849793,,https://twitter.com/Alessandra1739,1598023954000,2020-08-21 15:32:34,"the best band, simply amazing album",null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/MrsChrissyG83/status/1296834079506280449,,https://twitter.com/MrsChrissyG83,1598024313000,2020-08-21 15:38:33,"Was well worth the wait. Love it, love it, love it!!! ",null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/HabyCloud/status/1296834214063681539,,https://twitter.com/HabyCloud,1598024345000,2020-08-21 15:39:5,"After a long wait I'm finally listening to it, it's great.",null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/tuanicarvalho/status/1296834690712821760,,https://twitter.com/tuanicarvalho,1598024458000,2020-08-21 15:40:58,EU AMO VOCÊS CARALHO QUE INFERNO,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/marcela47717292/status/1296834870107353088,,https://twitter.com/marcela47717292,1598024501000,2020-08-21 15:41:41,Qué maravilla!!!!,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/ElenaJanee/status/1296834913522651138,,https://twitter.com/ElenaJanee,1598024512000,2020-08-21 15:41:52,CD arrived today! ,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/traldL/status/1296835099636506627,,https://twitter.com/traldL,1598024556000,2020-08-21 15:42:36,LINDOS EU TE AMOO,null,,,,No,,,,
Post,,https://twitter.com/thekillers/status/1296825571561705474,https://twitter.com/BbJing23/status/1296835219035754496,,https://twitter.com/BbJing23,1598024584000,2020-08-21 15:43:4,"Congratulations! Something to look forward to June 2021 to watch you perform this album live 
@Mozgurl
",null,,,,No,,,,
