url,poster,post_date,content,hashtag,like_num,comment_num,comment_person,comment,comment_date
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,lust ,BEYONCÉ MOTHER,2022-7-29
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Shawn Thomas 🇺🇸🇮🇳 ,"she’s back, y’all…",2022-7-29
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Riz ,BEYONCÉ ? BEYONCÉ???,2022-7-29
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,RT4 ,Not a classic album for sure 6/10 at best,2022-7-29
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Laya ,HI BEYONCÉ,2022-7-29
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Daniel Lykke Holm ,✨THIS ALBUM SAVED MY SUMMER ✨,2022-7-29
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Austun Reid ,early on a Beyoncé tiktok?!!,2022-7-29
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,bran ,PURE/HONEY is the best thing I’ve ever heard!!!!,2022-7-29
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Teyana Taylor 🐞 ,I love the album 🥺🥺,2022-7-29
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Thee Muses ,Understand it’s already been listened to five times in full at least,2022-7-30
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,𝓓𝓪𝓷𝓪𝔂𝓮́ 👼🏽 ,The whole album is straight fire I’m shook 😭 idc what nobody say. I love it 👏🏽🔥,2022-7-29
https://www.tiktok.com/@beyonce/video/7125644041206730027,beyonce,2022-7-29,RENAISSANCE…,,557.8K,8032,Thickleeyonce ,Yes please!!!!,2022-7-29
