url,poster,post_date,content,hashtag,like_num,comment_num,comment_person,comment,comment_date
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Kara VanNatter ,So much talent and this is fun 💯🎤🎼🎶🎸,5-12
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Crystal Princess Jos ,Nicest Waffle House ever,5-16
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,ilove1dand5sos ,I stayed up till 12 last night for it to drop and then listened to it on repeat all night,5-12
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Becca ,"ALEXA, REPEAT. 😩🎶🔥",5-12
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,charlie 🫢 ,my men,5-12
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Autumn😶 ,🥰🥰🥰🥰 love it,5-12
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Amanda ,PERFECTION. THE ALBUM IS 10/10. I’m about to apologize to everyone in my life for the person I’m about to become because of this album. 💀,5-12
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,destiny ,help i’ve already had it on repeat for hours,5-12
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,jobrovids ,thank you for releasing the songs of the summer🥰🥰🥰,5-12
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,hailey ,No skips on this album🤌🏼,5-12
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Kaitlynn Taylor ,Montana Sky was my favorite ❤️,5-17
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Regina Terry ,I’m ready to see y’all. Second time and now I’m 30,5-12
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,msteachersbelike ,Gives Kenny Loggins or J Giles Band vibes🥰,5-12
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,robandhaley ,We can tell how much this album means to you guys 🥹,5-12
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,🥀Alissa ,IM SO EARLY NO CUZ IM SCREAMING AND CRYING OVER THIS ALBUM IM IN LOVE AND GOING TO THE NEW JERSEY SHOW IN LESS THAN TWO WEEKS FIRST EVRR CONCERT AND,5-12
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Jessica ,Congrats @Jonas Brothers on The Album 🍾 next up: THE TOUR 🙌,5-12
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,kkalbarran ,Omggg Love,5-17
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Jessie ,I’m sweating! This is so great @Jonas Brothers,10h ago 
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,GRISELDA 💚 ,Can it be September im ready to live it up with the @Jonas Brothers 🥰🥰🥰,1d ago 
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Tara Elizabeth ,🥰🥰,1d ago 
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Subhash Modasra ,Jon Bellion 👑,6d ago 
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Apple User747575 ,Gents as a older fan this is probably your best track to bring people together at a time when the world is a weird place smiles all round x,6-12
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,harjindercoutts50 ,Love love love this song 🥰🥰🥰 and the band 🥰,6-9
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Lou153N ,My favourite song being played on radio stations atm 🎶🎵,6-8
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Aaren ,Is this an official video somewhere?,6-7
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Wyoming Trash Bag ,it's so 70s but only the good things from the 70s. ❤️❤️how are you guys such old souls!?,6-6
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Roses ,@leah.from.mars Album on repeat like it’s 2006,6-5
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Olivia Rodrigo ,@reneeeroseeee Um I DEFINITELY expected this to be done inside an actual Waffle House,6-4
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Santana ,@spotify Album on repeat like it’s 2006,6-4
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,carlyscott1368 ,Hi Joe Jonas From Miss Carly 😁🥰😊😉,6-3
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,ransu ,Definitely got JBellion vibes on dis,5-31
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,SUGGIETIME ,"I love waffle house, its has rhythm, beat and everything. I also like the lyircs, its very catchy",5-31
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,ramonatsirju ,We the people LOVE this !,5-30
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Lily Arevalo 🌸🌵 ,me waiting for nicks verse 👁️👄👁️,5-30
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,ambenriza ,🥰🥰🥰,5-30
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Ming ,Hi can u please do SB19's GENTO Challenge next? I hope u can try it! Thankyou beautiful human!! 🥰,5-29
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Riza Cayetano ,Feels like I'm still playing Candy Crush🍬🍫,5-29
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,xiaozhen070189 ,🥰🥰🥰🥰🥰🥰🥰,5-28
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Vannessa Huminis Lawan ,🥰🥰🥰🥰,5-28
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,teddygautier ,I’ve listened to this whole album from top to bottom at least 15-20 times now. Why is it so good???,5-28
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,ANER ,Yeah🥰🥰🥰,5-27
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,justine jo ,candy crush saga 🤭❤️,5-26
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Julebe Suan Tayone ,the one of my favorite band's but I favorite song is love bug..,5-26
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,rosa 🪐 ,JOE🫶🏼😭,5-24
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Donna .h. ,🥰🥰🥰 absolutely loveeee there songs amazing,5-24
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Brianna 💎 ,This is must see live song !!!!!!,5-21
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,azoleklaas ,Whoever composed this song did an outstanding job🙌!! Love love love it!!!,5-21
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Amber Lynn ,@Elyse can’t waittttt,5-21
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,dani ,I like this song for some reason @laura,5-21
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Kaytlin Vela ,Is it true the seats behind the stage is are surprisingly gooood seats ? 🥹🙏🏼,5-21
https://www.tiktok.com/@jonasbrothers/video/7232149912727637291,jonasbrothers,5-12,The journey this record has taken us on has been a one of a kind experience and finally getting to share these songs with you means the world to us. Thank you to the incredible @Jon Bellion  for helping us bring this body of work to life. We’re so proud of these songs and hope you love it as much as we do. THE ALBUM is yours now! #thealbum  #newmusic  ,#thealbum #newmusic ,121.8K,533,Gangee ,I love this song!,5-21
