Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Time,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Retweet_or_not,Retweet_Original_Tweet_Content,Retweet_Original_Tweet_Poster,Retweet_Original_Tweet_Time,Retweet_Original_Tweet_PosterID
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/heis_ryan1/status/1641665964461764608,,https://twitter.com/heis_ryan1,1680238641000,2023-03-31 4:57:21,"001
I woke up 12 midnight to download this album and am loving it ",null,2,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/ruchimaemelife/status/1641665984489566208,,https://twitter.com/ruchimaemelife,1680238646000,2023-03-31 4:57:26,"Ah as I dey sleep I remember na today obo dey drop Timeless Album 
Omo if you see the way I take wake up eh e shock me too
Listening and I can tell you it's 17/17 fire  over dem  idolo na really number one  e be",null,2,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/ayotwits/status/1641666128458969088,,https://twitter.com/ayotwits,1680238680000,2023-03-31 4:58:0,,null,2,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/AmzatuK22880/status/1641666756270776320,,https://twitter.com/AmzatuK22880,1680238830000,2023-03-31 5:0:30,OBO ,null,1,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/Maggie72465789/status/1641665440719011841,,https://twitter.com/Maggie72465789,1680238516000,2023-03-31 4:55:16,Welcome back,null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/grindandgod/status/1641665458762838021,,https://twitter.com/grindandgod,1680238520000,2023-03-31 4:55:20,The most tiredest album of all time,https://pbs.twimg.com/media/FsheBksWwAIcvWk?format=jpg&name=small,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/bishopozoani/status/1641665515520241671,,https://twitter.com/bishopozoani,1680238534000,2023-03-31 4:55:34,"001, 'TIMELESSS' is gr8!",null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/GhostwriterS2B/status/1641665674341744641,,https://twitter.com/GhostwriterS2B,1680238572000,2023-03-31 4:56:12,Who knows Uncle Demola go become Governor ,null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/bmd_Os/status/1641665909516382210,,https://twitter.com/bmd_Os,1680238628000,2023-03-31 4:57:8,Idan welcome back!!!,null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/MacaulayEze1/status/1641665979041054720,,https://twitter.com/MacaulayEze1,1680238644000,2023-03-31 4:57:24,Consistent guru. We dey for you man!,null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/Cas_TrippleD/status/1641666091754684418,,https://twitter.com/Cas_TrippleD,1680238671000,2023-03-31 4:57:51,"We're out to feast, baba Imade is here! 001 let's go ",null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/ChidiebereMado1/status/1641666197790900226,,https://twitter.com/ChidiebereMado1,1680238696000,2023-03-31 4:58:16,,null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/BentagoGroup/status/1641666245740118022,,https://twitter.com/BentagoGroup,1680238708000,2023-03-31 4:58:28,BADDEST,null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/Olami_ralph1/status/1641666322294620163,,https://twitter.com/Olami_ralph1,1680238726000,2023-03-31 4:58:46,"Over 7 million play on audio mark, boss u be 001 no cap
I no fit sleep since 2am that track AWAY hit me sha (what ever u do, make sure u dey make Raba)",https://pbs.twimg.com/media/Fshe0FbWYAEyfXY?format=jpg&name=900x900,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/Oliver_twizt/status/1641666803502809088,,https://twitter.com/Oliver_twizt,1680238841000,2023-03-31 5:0:41,E choke ,null,3,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/Dantalha/status/1641666823669051393,,https://twitter.com/Dantalha,1680238846000,2023-03-31 5:0:46,001 ,null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/sirkacey/status/1641667559735926784,,https://twitter.com/sirkacey,1680239021000,2023-03-31 5:3:41,"Davido no go minus IJN, Amen",null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/Oluwa_Flavor/status/1641667849428127745,,https://twitter.com/Oluwa_Flavor,1680239090000,2023-03-31 5:4:50,"@treasuretreizen
 ",null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/SNMADUABUCHI_/status/1641667998917316610,,https://twitter.com/SNMADUABUCHI_,1680239126000,2023-03-31 5:5:26,"Nevertheless #TIMELESS is here, let's go run it up 30BG's ..... Our OBO has cook something special ",null,1,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/Its_superdave/status/1641668310759604225,,https://twitter.com/Its_superdave,1680239200000,2023-03-31 5:6:40,It's so great to have you back ,null,1,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/DivinePaxton/status/1641668339528261633,,https://twitter.com/DivinePaxton,1680239207000,2023-03-31 5:6:47,"This phrase is sponsored by 
@davido
 
Let’s go baby #TimelessAlbum",https://pbs.twimg.com/media/FshgpMlWYAEiaSH?format=jpg&name=small,1,1,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/HassanOgwu2/status/1641668631204356096,,https://twitter.com/HassanOgwu2,1680239277000,2023-03-31 5:7:57,OBOOVER THEM ALL,null,1,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/0xunusual/status/1641668774985187336,,https://twitter.com/0xunusual,1680239311000,2023-03-31 5:8:31,OBO,null,4,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/captainsamorano/status/1641668878068531204,,https://twitter.com/captainsamorano,1680239335000,2023-03-31 5:8:55,Congratulation man.. I really enjoyed the Album still on repeat on my earphone ,null,1,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/PRINCEJOSEPH100/status/1641668892186537984,,https://twitter.com/PRINCEJOSEPH100,1680239339000,2023-03-31 5:8:59,"Congratulations OBO
Glad to have you back",null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/Irenedafe/status/1641668968732672001,,https://twitter.com/Irenedafe,1680239357000,2023-03-31 5:9:17,Congratulations ,null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/Jsoundmusic1/status/1641668985753042945,,https://twitter.com/Jsoundmusic1,1680239361000,2023-03-31 5:9:21,Thank you.,null,1,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/Nah_seemah/status/1641669007806722049,,https://twitter.com/Nah_seemah,1680239366000,2023-03-31 5:9:26,,null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/ObayemiOfunime/status/1641669112844648450,,https://twitter.com/ObayemiOfunime,1680239391000,2023-03-31 5:9:51,Davido wow ,null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/JohnOlaka/status/1641669145702875136,,https://twitter.com/JohnOlaka,1680239399000,2023-03-31 5:9:59,Amazing ,null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/MaestroMilico/status/1641669173779607558,,https://twitter.com/MaestroMilico,1680239406000,2023-03-31 5:10:6,"Congratulations OBO
greater heights!!!",null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/Zeebaibee/status/1641669354369548288,,https://twitter.com/Zeebaibee,1680239449000,2023-03-31 5:10:49,My GOAT ,null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/monalisa_pt/status/1641669404604891136,,https://twitter.com/monalisa_pt,1680239461000,2023-03-31 5:11:1,We love you,null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/_Patricklion/status/1641669412083171332,,https://twitter.com/_Patricklion,1680239463000,2023-03-31 5:11:3,Congratulations King,null,1,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/tukasingurapat1/status/1641669424704028672,,https://twitter.com/tukasingurapat1,1680239466000,2023-03-31 5:11:6,Obo,null,,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/AdeboyeKemi3/status/1641669668262821889,,https://twitter.com/AdeboyeKemi3,1680239524000,2023-03-31 5:12:4,"You will always be loved
God's strength and His presence will continue to be on you  
@davido
",null,1,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/praisepero08/status/1641669827713548288,,https://twitter.com/praisepero08,1680239562000,2023-03-31 5:12:42,"Don't be afraid to start over again. this time, you are not starting from scratch, you are starting from experience.",https://pbs.twimg.com/media/FshiAM2XgAIxmIB?format=jpg&name=900x900,3,1,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/Tzacks23/status/1641669894335856641,,https://twitter.com/Tzacks23,1680239578000,2023-03-31 5:12:58,"""But  before you go, give me one for the road""
This song on repeat",null,1,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/KryptoElla/status/1641670374839533568,,https://twitter.com/KryptoElla,1680239692000,2023-03-31 5:14:52,"@GetVid_
  ",null,2,,1,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/SHEHUABBAS5/status/1641670408838553601,,https://twitter.com/SHEHUABBAS5,1680239700000,2023-03-31 5:15:0,Love you David now and forever ,null,3,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/TitoBerry380064/status/1641670647418957824,,https://twitter.com/TitoBerry380064,1680239757000,2023-03-31 5:15:57,"Because of davido I just open Twitter 
 30BG for life",null,1,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/Jossy3282/status/1641670655014842370,,https://twitter.com/Jossy3282,1680239759000,2023-03-31 5:15:59,This album Don pass Grammy . David the biggest Africa artist ,null,1,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/TonyeIbisiki/status/1641670730856165376,,https://twitter.com/TonyeIbisiki,1680239777000,2023-03-31 5:16:17,double 0,null,1,,,No,,,,
Post,,https://twitter.com/davido/status/1641577352453844992,https://twitter.com/CrownDenick/status/1641670822849806340,,https://twitter.com/CrownDenick,1680239799000,2023-03-31 5:16:39,null,https://pbs.twimg.com/media/Fshi59vWYAI5Hhj?format=jpg&name=900x900,1,,,No,,,,
