Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Time,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Retweet_or_not,Retweet_Original_Tweet_Content,Retweet_Original_Tweet_Poster,Retweet_Original_Tweet_Time,Retweet_Original_Tweet_PosterID
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/THEKayySymone/status/1241061766500671495,,https://twitter.com/THEKayySymone,1584727157000,2020-03-20 17:59:17,I’m listening this exact song rn ,null,,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/FUCKZUTTER/status/1241061775417716737,,https://twitter.com/FUCKZUTTER,1584727159000,2020-03-20 17:59:19,"choose one song from #AfterHours 
just one",null,,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/mansa93207186/status/1241061777250693120,,https://twitter.com/mansa93207186,1584727160000,2020-03-20 17:59:20,You got your own emoji,null,,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/iaki97906149/status/1241061781008777216,,https://twitter.com/iaki97906149,1584727161000,2020-03-20 17:59:21,Lmao,null,,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/m15h4/status/1241061787258118145,,https://twitter.com/m15h4,1584727162000,2020-03-20 17:59:22,yes baby.,null,,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/anapauuortiz/status/1241061789091139584,,https://twitter.com/anapauuortiz,1584727162000,2020-03-20 17:59:22,"@alexagzz11
 si somos",null,,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/rigolopezb/status/1241061792027049985,,https://twitter.com/rigolopezb,1584727163000,2020-03-20 17:59:23,MOOD,null,,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/betterluhs/status/1241061792794771456,,https://twitter.com/betterluhs,1584727163000,2020-03-20 17:59:23,love u i’m so proud,null,,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/roodjun/status/1241061797907529729,,https://twitter.com/roodjun,1584727165000,2020-03-20 17:59:25,ACCURATE,null,,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/blurrywicked/status/1241061801019748353,,https://twitter.com/blurrywicked,1584727165000,2020-03-20 17:59:25,BIG MOOD,null,,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/fbgnawaf/status/1241061803741904898,,https://twitter.com/fbgnawaf,1584727166000,2020-03-20 17:59:26,Lmfaoooo,null,,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/luissaldariaga/status/1241078246495662080,,https://twitter.com/luissaldariaga,1584731086000,2020-03-20 19:4:46,this one is better,null,51,8,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/PrinceAyJay/status/1241078597705744384,,https://twitter.com/PrinceAyJay,1584731170000,2020-03-20 19:6:10,"@MiamiPrince17
",null,1,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/_PaoLeon/status/1241079101873704960,,https://twitter.com/_PaoLeon,1584731290000,2020-03-20 19:8:10,"@Jenny_tommo
 JAJAJAJA",null,1,,1,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/thuggin248/status/1241079272975945728,,https://twitter.com/thuggin248,1584731331000,2020-03-20 19:8:51,"@DHEEYO_BOI
 
@alhy_jr
",null,1,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/AhmadMNtweets/status/1241079452639035397,,https://twitter.com/AhmadMNtweets,1584731374000,2020-03-20 19:9:34,"@asmee_amin
 , this is me RN ",null,1,,1,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/PhenomenalKO/status/1241079706415439874,,https://twitter.com/PhenomenalKO,1584731434000,2020-03-20 19:10:34,"@this_vid
",null,,,1,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/shayla_mmm/status/1241081448825647104,,https://twitter.com/shayla_mmm,1584731850000,2020-03-20 19:17:30,"@alexduran2032
",null,1,,,No,,,,
Post,,https://twitter.com/theweeknd/status/1241061569976365057,https://twitter.com/jameshkellett/status/1241082141095624706,,https://twitter.com/jameshkellett,1584732015000,2020-03-20 19:20:15,"@callumheno1
",null,1,,,No,,,,
