Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Time,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Retweet_or_not,Retweet_Original_Tweet_Content,Retweet_Original_Tweet_Poster,Retweet_Original_Tweet_Time,Retweet_Original_Tweet_PosterID
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/andreants2/status/1246062213002956802,,https://twitter.com/andreants2,1585919356000,2020-04-3 13:9:16,Nella deluxe version ci sarà anche non uso le parrucche??,null,2,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/amairkhan288/status/1246062708379627520,,https://twitter.com/amairkhan288,1585919475000,2020-04-3 13:11:15,https://youtu.be/3fSlGG_qnzs click on this link watch this trending video song you will love it definitely,null,,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/c77scott/status/1246064716209848320,,https://twitter.com/c77scott,1585919953000,2020-04-3 13:19:13,This is mind blowing! What a gift! ,null,2,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/FUCKD3INERT/status/1246064736313184256,,https://twitter.com/FUCKD3INERT,1585919958000,2020-04-3 13:19:18,stream stream stream,https://pbs.twimg.com/ext_tw_video_thumb/1245407401714618369/pu/img/xdzmpUlE1YpK9me_.jpg,,1,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/tthankunextt/status/1246065807005642752,,https://twitter.com/tthankunextt,1585920213000,2020-04-3 13:23:33,null,null,3,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/artbyeoghan/status/1246066716435595265,,https://twitter.com/artbyeoghan,1585920430000,2020-04-3 13:27:10,https://twitter.com/artbyeoghan/status/1243404851561656320?s=21…,null,1,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/feekas/status/1246069113941704705,,https://twitter.com/feekas,1585921002000,2020-04-3 13:36:42,vc fez tudo!!!!!!!!!!!!!!!!!!!,null,2,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/faarukofficial/status/1246074672413675527,,https://twitter.com/faarukofficial,1585922327000,2020-04-3 13:58:47,,https://pbs.twimg.com/profile_images/1422191158655062017/MjiuLs5o_mini.jpg,4,,1,Yes,#yağmur #ritimle #ritim #bursa #izmir #istanbul #ankara  #ehsenibeKoray  DUA LİPA DON’T STAR NOV.,FARUK,"Apr 3, 2020",@faarukofficial
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/Kitsubane/status/1246078336037720067,,https://twitter.com/Kitsubane,1585923200000,2020-04-3 14:13:20,"So when are you going to pay the artist, whose art you used to promote this album without their permission and knowledge?",null,1,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/noahpotter123/status/1246080584549613575,,https://twitter.com/noahpotter123,1585923737000,2020-04-3 14:22:17,null,null,2,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/sleepysproutRT/status/1246090882077655041,,https://twitter.com/sleepysproutRT,1585926192000,2020-04-3 15:3:12,Oi oi! Don't just keep posting without addressing the stolen art issue first!,null,6,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/DuaHelmiinalipa/status/1246098393358913536,,https://twitter.com/DuaHelmiinalipa,1585927983000,2020-04-3 15:33:3,i’m so proud of you,null,1,,,No,,,,
Post,,https://twitter.com/DUALIPA/status/1246055710988873729,https://twitter.com/wanderghorl/status/1246118277270491138,,https://twitter.com/wanderghorl,1585932723000,2020-04-3 16:52:3,"YOU'RE SO PRETTY I LOVE THIS I LOVE YOU 
@DUALIPA


#FutureNostalgia",https://pbs.twimg.com/media/EUsZ7MvU0AIxVbk?format=jpg&name=small,1,,,No,,,,
