Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Time,Tweet_Content,Tweet_Image_URL,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Retweet_or_not,Retweet_Original_Tweet_Content,Retweet_Original_Tweet_Poster,Retweet_Original_Tweet_Time,Retweet_Original_Tweet_PosterID
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/nicoleplank2001/status/1215732401361620992,,https://twitter.com/nicoleplank2001,1578688166000,2020-01-10 20:29:26,Mom I’m sad send help,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/scftandwild/status/1215732412371689473,,https://twitter.com/scftandwild,1578688168000,2020-01-10 20:29:28,its so good bb we love yallsey,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/paigeaIIison/status/1215732418310787072,,https://twitter.com/paigeaIIison,1578688170000,2020-01-10 20:29:30,hellur,https://pbs.twimg.com/profile_images/1618657225869860864/X6FnJgOV_mini.jpg,19,2,1,Yes,You Should Be Sad (alternate title: country girl i love youuu) #YouShouldBeSad @halsey  ,paige,"Jan 10, 2020",@paigeaIIison
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/dissophiative/status/1215732426959413248,,https://twitter.com/dissophiative,1578688172000,2020-01-10 20:29:32,was this the last single we got?,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/borderlinethemb/status/1215732441069096960,,https://twitter.com/borderlinethemb,1578688175000,2020-01-10 20:29:35,I have been listening to ysbs since i woke up,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/aureumnightmare/status/1215732441790414849,,https://twitter.com/aureumnightmare,1578688175000,2020-01-10 20:29:35,you really snapped with yallsey...on repeat ALL day,null,35,,1,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/mayapapaya0004/status/1215732451215015938,,https://twitter.com/mayapapaya0004,1578688178000,2020-01-10 20:29:38,counting down the days,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/ellieliima/status/1215732456264830976,,https://twitter.com/ellieliima,1578688179000,2020-01-10 20:29:39,i am sad,null,2,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/halseybabygirl/status/1215732460815708160,,https://twitter.com/halseybabygirl,1578688180000,2020-01-10 20:29:40,"A week... been waiting for this for so long and now it feels like it snuck up on me,,",null,5,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/roomforletters/status/1215732463412051968,,https://twitter.com/roomforletters,1578688181000,2020-01-10 20:29:41,bro as if i’m not already streaming the whole time,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/xowenm/status/1215732491782324225,,https://twitter.com/xowenm,1578688187000,2020-01-10 20:29:47,robot halsey,null,7,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/LANA_dangerzone/status/1215732493040726022,,https://twitter.com/LANA_dangerzone,1578688188000,2020-01-10 20:29:48,Soooooo secret listening party orrrr cause those numbers are lookin mighty cryptic mama,https://pbs.twimg.com/media/EN8mQaPWsAAfVcN?format=jpg&name=small,23,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/exesincheck/status/1215732505300500480,,https://twitter.com/exesincheck,1578688191000,2020-01-10 20:29:51,"beautiful, talented, brilliant, incredible, amazing, show stopping, spectacular, never the same, totally unique, one of a kind",null,2,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/3am_darling/status/1215732541107425281,,https://twitter.com/3am_darling,1578688199000,2020-01-10 20:29:59,whats your favorite song on it?,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/JustiinBrown/status/1215732542416084992,,https://twitter.com/JustiinBrown,1578688199000,2020-01-10 20:29:59,,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/lilithstoomean/status/1215732559125987329,,https://twitter.com/lilithstoomean,1578688203000,2020-01-10 20:30:3,"this is the best song on the album yet, YOUR VOCALS",null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/17MINUTESX/status/1215732572380172288,,https://twitter.com/17MINUTESX,1578688207000,2020-01-10 20:30:7,yallsey is ALIVE,null,6,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/honeyjaxx/status/1215732578302320640,,https://twitter.com/honeyjaxx,1578688208000,2020-01-10 20:30:8,incredible talented amazing brilliant spectacular amazing beautiful never done before never the same,null,2,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/price_mckinley/status/1215732630991392768,,https://twitter.com/price_mckinley,1578688221000,2020-01-10 20:30:21,me rn listening to you should be sad on repeat,https://pbs.twimg.com/media/EN8mYetX0AMZmK_?format=jpg&name=small,2,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/nhtuned/status/1215732404687601664,,https://twitter.com/nhtuned,1578688167000,2020-01-10 20:29:27,i love you,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/geminisdna/status/1215732411872530432,,https://twitter.com/geminisdna,1578688168000,2020-01-10 20:29:28,I CAN’T WAIT LOVE U ,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/lilithh1121/status/1215732412090421248,,https://twitter.com/lilithh1121,1578688168000,2020-01-10 20:29:28,so excited bb ,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/rootsfranta/status/1215732413894144000,,https://twitter.com/rootsfranta,1578688169000,2020-01-10 20:29:29,i’m so in love with this album already you have no idea,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/JC_Julia521/status/1215732414183432193,,https://twitter.com/JC_Julia521,1578688169000,2020-01-10 20:29:29,SO EXCITED YOU HAVE NO IDEA!!!,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/losturhead/status/1215732414594666502,,https://twitter.com/losturhead,1578688169000,2020-01-10 20:29:29,love it and u ,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/SavhannaV/status/1215732415395553280,,https://twitter.com/SavhannaV,1578688169000,2020-01-10 20:29:29,It’s so good,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/wondernad01/status/1215732415727054849,,https://twitter.com/wondernad01,1578688169000,2020-01-10 20:29:29,Can't wait!!,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/ibgyuprofen/status/1215732416968568832,,https://twitter.com/ibgyuprofen,1578688170000,2020-01-10 20:29:30,omg how is it in a week already it felt so far away,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/ibgyuprofen/status/1215732416968568832,,https://twitter.com/ibgyuprofen,1578688170000,2020-01-10 20:29:30,omg how is it in a week already it felt so far away,null,,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/17MINUTESX/status/1215732652726276096,,https://twitter.com/17MINUTESX,1578688226000,2020-01-10 20:30:26,one week..... thats so close i’m not ready,null,5,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/p05t3rboy/status/1215732713367322624,,https://twitter.com/p05t3rboy,1578688240000,2020-01-10 20:30:40,i loved ur video u look great,https://pbs.twimg.com/media/EN8mdTtVAAAqM7C?format=jpg&name=small,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/17brat_/status/1215732743222546432,,https://twitter.com/17brat_,1578688247000,2020-01-10 20:30:47,"Was mv choreography 
@danivitale
 ? I love both of you together!",null,,,1,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/madsterss/status/1215732756220502016,,https://twitter.com/madsterss,1578688250000,2020-01-10 20:30:50,I’m so excited ,null,1,,,No,,,,
Post,,https://twitter.com/halsey/status/1215732285216944129,https://twitter.com/thewayilovedher/status/1215732762327617536,,https://twitter.com/thewayilovedher,1578688252000,2020-01-10 20:30:52,"Omg, mom did that, a masterpiece *chef kisses*",null,7,,,No,,,,
