,Tweet_Website,Author_Web_Page_URL,Tweet_Time,Tweet_Content,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Artist,hashtags,users,Type,Sentiment
0,https://twitter.com/davido/status/1641577352453844992/retweets,https://twitter.com/davido,2023-03-30 23:5:14,long last back journey last album album whirlwind say least recall sitting staring ocean long ago wondering could get love support made,,,,Davido,[],davido,post-release,Positive
1,https://twitter.com/davido/status/1641577922090745863,https://twitter.com/davido,2023-03-30 23:7:30,sure comes wanted give heart soul energy today present timeless many people thank helped make happen first must send special thank strongest woman know thechefchi,36K,"6,685",769.0,Davido,[],davido,post-release,Positive
2,https://twitter.com/davido/status/1641578004399681537,https://twitter.com/davido,2023-03-30 23:7:49,thank thank thank supporters love enjoy see road soon,27.7K,"5,582",804.0,Davido,[],davido,post-release,Positive
3,https://twitter.com/EmareyoRoyal/status/1641577465905651714,https://twitter.com/EmareyoRoyal,2023-03-30 23:5:41,time,69,2,2.0,Davido,[],EmareyoRoyal,post-release,Neutral
4,https://twitter.com/___AYO_/status/1641577474315132929,https://twitter.com/___AYO_,2023-03-30 23:5:43,baddest,87,1,2.0,Davido,[],___AYO_,post-release,Neutral
5,https://twitter.com/ChristDeKing/status/1641577510474338305,https://twitter.com/ChristDeKing,2023-03-30 23:5:52,obo let us go follow guys,28,,2.0,Davido,[],ChristDeKing,post-release,Neutral
6,https://twitter.com/EmmyCruz123/status/1641577522323234816,https://twitter.com/EmmyCruz123,2023-03-30 23:5:55,shekpe,79,1,1.0,Davido,[],EmmyCruz123,post-release,Neutral
7,https://twitter.com/x1unkwn/status/1641577656364744704,https://twitter.com/x1unkwn,2023-03-30 23:6:26,big david never disappoints,35,,1.0,Davido,[],x1unkwn,post-release,Positive
8,https://twitter.com/Mbahdeyforyou/status/1641577868516904965,https://twitter.com/Mbahdeyforyou,2023-03-30 23:7:17,baddest,300,20,6.0,Davido,[],Mbahdeyforyou,post-release,Neutral
9,https://twitter.com/abdulkarerm_m/status/1641577966327984130,https://twitter.com/abdulkarerm_m,2023-03-30 23:7:40,best album ever cap,149,12,13.0,Davido,[],abdulkarerm_m,post-release,Positive
10,https://twitter.com/OhakweHowler/status/1641578043545202690,https://twitter.com/OhakweHowler,2023-03-30 23:7:59,ifb,33,,1.0,Davido,[],OhakweHowler,post-release,Neutral
11,https://twitter.com/Shawnifee/status/1641578044761554946,https://twitter.com/Shawnifee,2023-03-30 23:7:59,good back king time enjoy good music,242,9,4.0,Davido,[],Shawnifee,post-release,Positive
12,https://twitter.com/dammiedammie35/status/1641578334017519617,https://twitter.com/dammiedammie35,2023-03-30 23:9:8,yes,66,1,,Davido,[],dammiedammie35,post-release,Positive
13,https://twitter.com/doctorspicey/status/1641578380523978752,https://twitter.com/doctorspicey,2023-03-30 23:9:19,congrats,28,,1.0,Davido,[],doctorspicey,post-release,Positive
14,https://twitter.com/is_salsu/status/1641578398349705216,https://twitter.com/is_salsu,2023-03-30 23:9:23,congratulations davido timelessalbum,263,19,5.0,Davido,['#timelessalbum'],is_salsu,post-release,Positive
15,https://twitter.com/samoteli_/status/1641578453597028358,https://twitter.com/samoteli_,2023-03-30 23:9:37,congratulations davido,37,,,Davido,[],samoteli_,post-release,Positive
16,https://twitter.com/Cforchampionn/status/1641578651232747520,https://twitter.com/Cforchampionn,2023-03-30 23:10:24,good time alive,38,1,,Davido,[],Cforchampionn,post-release,Positive
17,https://twitter.com/LEWINSKl/status/1641578672804229120,https://twitter.com/LEWINSKl,2023-03-30 23:10:29,davido vocals vocaling hyped asf track,180,14,3.0,Davido,['#3'],LEWINSKl,post-release,Neutral
18,https://twitter.com/GustoTVAfrica/status/1641578826646843392,https://twitter.com/GustoTVAfrica,2023-03-30 23:11:5,congrats obo timeless finally,23,1,,Davido,['#timeless'],GustoTVAfrica,post-release,Positive
19,https://twitter.com/Zamosings/status/1641579051050573824,https://twitter.com/Zamosings,2023-03-30 23:11:59,ori ade,24,1,,Davido,[],Zamosings,post-release,Neutral
20,https://twitter.com/SnehQueenBee/status/1641579257334824960,https://twitter.com/SnehQueenBee,2023-03-30 23:12:48,congratulations hero found favorite track already timeles,600,36,12.0,Davido,[],SnehQueenBee,post-release,Positive
21,https://twitter.com/RealDreylo/status/1641579436192460801,https://twitter.com/RealDreylo,2023-03-30 23:13:31,taken every artiste playlist time jam davido till ear piece cuts,152,5,3.0,Davido,[],RealDreylo,post-release,Negative
22,https://twitter.com/EyesNna/status/1641579870231617543,https://twitter.com/EyesNna,2023-03-30 23:15:14,ubagroup zenithbank long guys want business money uka ugochi withdraw declined refused return exactly want,5,1,6.0,Davido,[],EyesNna,post-release,Negative
23,https://twitter.com/UBACares/status/1641725664964362242,https://twitter.com/UBACares,2023-03-31 8:54:34,hello eyesnna kindly informed response provided via dm thank,1,,,Davido,[],UBACares,post-release,Positive
24,https://twitter.com/OmegaXDreams/status/1641579900132794368,https://twitter.com/OmegaXDreams,2023-03-30 23:15:21,congratulations timelessalbum,13,,,Davido,['#timelessalbum'],OmegaXDreams,post-release,Positive
25,https://twitter.com/EMMANUE77313321/status/1641580039257849857,https://twitter.com/EMMANUE77313321,2023-03-30 23:15:55,welcome back obo baddest,11,,,Davido,[],EMMANUE77313321,post-release,Positive
26,https://twitter.com/ImoPunter/status/1641580332838268929,https://twitter.com/ImoPunter,2023-03-30 23:17:5,banger tracks timelessalbum shepke album,44,4,2.0,Davido,['#timelessalbum'],ImoPunter,post-release,Neutral
27,https://twitter.com/princeshizzy14/status/1641593722189037568,https://twitter.com/princeshizzy14,2023-03-31 0:10:17,album bomb belive retweet currently feeling unavailable asake dem favorites guys davido,16,,,Davido,[],princeshizzy14,post-release,Neutral
28,https://twitter.com/bashir_ashura/status/1641609235308982277,https://twitter.com/bashir_ashura,2023-03-31 1:11:55,congratulations chief,4,,,Davido,[],bashir_ashura,post-release,Positive
29,https://twitter.com/kongkode1/status/1641649565815152641,https://twitter.com/kongkode1,2023-03-31 3:52:11,congratulations obo,2,,,Davido,[],kongkode1,post-release,Positive
30,https://twitter.com/MrBerry_S/status/1641664215063711747,https://twitter.com/MrBerry_S,2023-03-31 4:50:24,apple nig top yet smh,2,,,Davido,[],MrBerry_S,post-release,Negative
31,https://twitter.com/bethelanunihu/status/1641675713324433409,https://twitter.com/bethelanunihu,2023-03-31 5:36:5,baddest,2,,,Davido,[],bethelanunihu,post-release,Neutral
32,https://twitter.com/gbenga_akinyem/status/1641688090891747333,https://twitter.com/gbenga_akinyem,2023-03-31 6:25:16,grace david,2,,,Davido,[],gbenga_akinyem,post-release,Positive
33,https://twitter.com/namaworldrecord/status/1641700840242044928,https://twitter.com/namaworldrecord,2023-03-31 7:15:56,nice one,,,,Davido,[],namaworldrecord,post-release,Positive
34,https://twitter.com/official_jerry3/status/1641714862320496641,https://twitter.com/official_jerry3,2023-03-31 8:11:39,ubacares ubagroup make una refund money na,1,1,2.0,Davido,[],official_jerry3,post-release,Neutral
35,https://twitter.com/UBACares/status/1641932274840092673,https://twitter.com/UBACares,2023-03-31 22:35:34,hello official please note message emanate uba staff rather handwork online impostors scammers intents defraud advise ignore respond interest thank,,,1.0,Davido,[],UBACares,post-release,Positive
36,https://twitter.com/DHanson20/status/1641725848213495810,https://twitter.com/DHanson20,2023-03-31 8:55:18,masterpiece,1,,,Davido,[],DHanson20,post-release,Positive
37,https://twitter.com/tosynakins/status/1641744876692709377,https://twitter.com/tosynakins,2023-03-31 10:10:55,think ever loved musician way love guy happy back,2,,,Davido,[],tosynakins,post-release,Positive
38,https://twitter.com/Mayo_Enny/status/1641747847673413632,https://twitter.com/Mayo_Enny,2023-03-31 10:22:43,opay ng need help changing name original name,,,1.0,Davido,[],Mayo_Enny,post-release,Positive
39,https://twitter.com/OPay_NG/status/1642144612956479489,https://twitter.com/OPay_NG,2023-04-1 12:39:19,thank contacting opay apologize experience please informed unable access dm kindly review restriction setting enable us engage,,,,Davido,[],OPay_NG,post-release,Positive
40,https://twitter.com/covenanteabia/status/1641750549547610112,https://twitter.com/covenanteabia,2023-03-31 10:33:27,ubagroup ubacares please attend transaction refund money two weeks gotten refund davido album trump,,2,3.0,Davido,"['#davido', '#album', '#trump']",covenanteabia,post-release,Positive
41,https://twitter.com/UBACares/status/1641923862248996865,https://twitter.com/UBACares,2023-03-31 22:2:8,hello abiacovenant please note whatsapp number emanate uba strongly advise desist forms communication impostor best interest avoid victim fraud scam,,,,Davido,[],UBACares,post-release,Neutral
42,https://twitter.com/Swagghood_co/status/1641779950125555716,https://twitter.com/Swagghood_co,2023-03-31 12:30:17,world baby,,,,Davido,[],Swagghood_co,post-release,Neutral
43,https://twitter.com/yulisa_ahmadu/status/1641797592299470848,https://twitter.com/yulisa_ahmadu,2023-03-31 13:40:23,probably best album coming africa year congrats davido,,,,Davido,[],yulisa_ahmadu,post-release,Positive
44,https://twitter.com/Enoch00000000/status/1641823551115124739,https://twitter.com/Enoch00000000,2023-03-31 15:23:32,one love,,,,Davido,[],Enoch00000000,post-release,Positive
45,https://twitter.com/Rx_Sadiq/status/1641871771895750673,https://twitter.com/Rx_Sadiq,2023-03-31 18:35:9,ubagroup also pos declined debited transaction since march suffering one branch another nothing done please return money sometimes prefer using online bank respond better,,,1.0,Davido,[],Rx_Sadiq,post-release,Negative
46,https://twitter.com/UBACares/status/1641988422649757697,https://twitter.com/UBACares,2023-04-1 2:18:41,hello rx sadiq kindly informed response provided via dm thank,,,,Davido,[],UBACares,post-release,Positive
47,https://twitter.com/mz_tonyaa/status/1641891633061941252,https://twitter.com/mz_tonyaa,2023-03-31 19:54:4,ubacares ubagroup two people sent money account since yesterday yet reflect mine debited please help,,,1.0,Davido,[],mz_tonyaa,post-release,Positive
48,https://twitter.com/UBACares/status/1642049299654516738,https://twitter.com/UBACares,2023-04-1 6:20:35,hello mz tonyaa kindly walk us complaint request enquiry via dm enable us assist thank,1,,,Davido,[],UBACares,post-release,Positive
49,https://twitter.com/SwaggboizEnt/status/1642731442571468802,https://twitter.com/SwaggboizEnt,2023-04-3 3:31:11,baddest,,,,Davido,[],SwaggboizEnt,post-release,Neutral
50,https://twitter.com/Trumusiq01/status/1643897009907150848,https://twitter.com/Trumusiq01,2023-04-6 8:42:43,gtbank help gtbank please refund airtime transfer debited credited,3,4,5.0,Davido,[],Trumusiq01,post-release,Positive
51,https://twitter.com/gtbank_help/status/1645787692071018501,https://twitter.com/gtbank_help,2023-04-11 13:55:37,hello thank contacting us kindly send us direct message gtbank help enable us assist thank,,,,Davido,[],gtbank_help,post-release,Positive
52,https://twitter.com/TomiwaAnjorin/status/1641577439716319233,https://twitter.com/TomiwaAnjorin,2023-03-30 23:5:35,ifb,72,,3.0,Davido,[],TomiwaAnjorin,post-release,Neutral
53,https://twitter.com/AdebayoRasaqKo2/status/1641577445655564288,https://twitter.com/AdebayoRasaqKo2,2023-03-30 23:5:36,ifb,120,,6.0,Davido,[],AdebayoRasaqKo2,post-release,Neutral
54,https://twitter.com/k_soyoye/status/1641577456665604100,https://twitter.com/k_soyoye,2023-03-30 23:5:39,welcome back david,9,,1.0,Davido,[],k_soyoye,post-release,Positive
55,https://twitter.com/ManLikeIcey/status/1641577512189808641,https://twitter.com/ManLikeIcey,2023-03-30 23:5:52,congratulations anticipated album,168,9,,Davido,[],ManLikeIcey,post-release,Positive
56,https://twitter.com/BadDerrick_/status/1641577533660450817,https://twitter.com/BadDerrick_,2023-03-30 23:5:57,engage picture let us follow true,104,3,1.0,Davido,[],BadDerrick_,post-release,Positive
57,https://twitter.com/raphaelking___/status/1641577546268524544,https://twitter.com/raphaelking___,2023-03-30 23:6:0,buy new airpod cos timeless,37,,1.0,Davido,[],raphaelking___,post-release,Neutral
58,https://twitter.com/Ziyechman/status/1641577564341772291,https://twitter.com/Ziyechman,2023-03-30 23:6:5,king back,151,9,,Davido,[],Ziyechman,post-release,Neutral
59,https://twitter.com/Big_chaseFLG/status/1641577574554796036,https://twitter.com/Big_chaseFLG,2023-03-30 23:6:7,crying,18,1,,Davido,[],Big_chaseFLG,post-release,Negative
60,https://twitter.com/offixial_diamon/status/1641577597787160577,https://twitter.com/offixial_diamon,2023-03-30 23:6:13,idolo drop album,22,,,Davido,[],offixial_diamon,post-release,Negative
61,https://twitter.com/ClintonISBA/status/1641577606838460421,https://twitter.com/ClintonISBA,2023-03-30 23:6:15,king,38,1,1.0,Davido,[],ClintonISBA,post-release,Neutral
62,https://twitter.com/gp_ekpendu/status/1641577618666315777,https://twitter.com/gp_ekpendu,2023-03-30 23:6:17,omg back,66,,1.0,Davido,[],gp_ekpendu,post-release,Neutral
63,https://twitter.com/rankingwells3/status/1641577694277038080,https://twitter.com/rankingwells3,2023-03-30 23:6:36,time eat,42,,2.0,Davido,[],rankingwells3,post-release,Neutral
64,https://twitter.com/thekhaleedahhh/status/1641577741169446912,https://twitter.com/thekhaleedahhh,2023-03-30 23:6:47,pray new found happiness timeless davido,62,10,3.0,Davido,[],thekhaleedahhh,post-release,Positive
65,https://twitter.com/ArtClemzy/status/1641577773859782658,https://twitter.com/ArtClemzy,2023-03-30 23:6:54,throwback pen art davido timeless,5,1,,Davido,[],ArtClemzy,post-release,Neutral
66,https://twitter.com/cityg4pablo/status/1641577792222515201,https://twitter.com/cityg4pablo,2023-03-30 23:6:59,davido bad,131,1,2.0,Davido,[],cityg4pablo,post-release,Negative
67,https://twitter.com/oyinlola_toheeb/status/1641577982316666884,https://twitter.com/oyinlola_toheeb,2023-03-30 23:7:44,never see anything hear,11,1,18.0,Davido,[],oyinlola_toheeb,post-release,Neutral
68,https://twitter.com/cubie_lil/status/1641578058866995200,https://twitter.com/cubie_lil,2023-03-30 23:8:2,e worth wait,4,,1.0,Davido,[],cubie_lil,post-release,Positive
69,https://twitter.com/davido_global/status/1641578086180200449,https://twitter.com/davido_global,2023-03-30 23:8:9,stream,328,69,6.0,Davido,[],davido_global,post-release,Neutral
70,https://twitter.com/BigWiz08/status/1641578097534222340,https://twitter.com/BigWiz08,2023-03-30 23:8:12,album mid,13,1,5.0,Davido,[],BigWiz08,post-release,Neutral
71,https://twitter.com/The_edems/status/1641578142216192000,https://twitter.com/The_edems,2023-03-30 23:8:22,shekpe,95,11,,Davido,[],The_edems,post-release,Neutral
72,https://twitter.com/OGBdeyforyou/status/1641578238278336513,https://twitter.com/OGBdeyforyou,2023-03-30 23:8:45,king,115,4,6.0,Davido,[],OGBdeyforyou,post-release,Neutral
73,https://twitter.com/Pstamop/status/1641578283996200961,https://twitter.com/Pstamop,2023-03-30 23:8:56,already listening timeless spotify thank goat,12,,,Davido,[],Pstamop,post-release,Positive
74,https://twitter.com/yawtoq/status/1641578310248300546,https://twitter.com/yawtoq,2023-03-30 23:9:2,ifb yawtoq,69,,9.0,Davido,[],yawtoq,post-release,Neutral
75,https://twitter.com/Iamchizzypee/status/1641578540452700160,https://twitter.com/Iamchizzypee,2023-03-30 23:9:57,reason feels like new year eve timelessoutnow timelessalbum,32,,,Davido,"['#timelessoutnow', '#timelessalbum']",Iamchizzypee,post-release,Positive
76,https://twitter.com/flowzpam/status/1641578591375728649,https://twitter.com/flowzpam,2023-03-30 23:10:9,dash art retweet abeg,232,72,5.0,Davido,[],flowzpam,post-release,Neutral
77,https://twitter.com/itsSh0la/status/1641578594857107458,https://twitter.com/itsSh0la,2023-03-30 23:10:10,thanks feeding us timeless,400,19,4.0,Davido,[],itsSh0la,post-release,Positive
78,https://twitter.com/Engr_sont/status/1641579029311438848,https://twitter.com/Engr_sont,2023-03-30 23:11:54,timeless,10,,1.0,Davido,[],Engr_sont,post-release,Neutral
79,https://twitter.com/tobydeyforyou/status/1641579164405841922,https://twitter.com/tobydeyforyou,2023-03-30 23:12:26,,14,,1.0,Davido,[],tobydeyforyou,post-release,Neutral
80,https://twitter.com/sultan_afroboy/status/1641579346409279491,https://twitter.com/sultan_afroboy,2023-03-30 23:13:9,pls listen davido,11,1,1.0,Davido,[],sultan_afroboy,post-release,Positive
81,https://twitter.com/Johny_Coder/status/1641579357574508546,https://twitter.com/Johny_Coder,2023-03-30 23:13:12,see busy refreshing apple music basically every seconds,54,,,Davido,[],Johny_Coder,post-release,Neutral
82,https://twitter.com/diw0n/status/1641579359759728643,https://twitter.com/diw0n,2023-03-30 23:13:13,timeless graphics,45,3,1.0,Davido,[],diw0n,post-release,Neutral
83,https://twitter.com/Crhedrys/status/1641579452734795776,https://twitter.com/Crhedrys,2023-03-30 23:13:35,welcome back,116,1,,Davido,[],Crhedrys,post-release,Positive
84,https://twitter.com/louisvuittonobo/status/1641579874027536387,https://twitter.com/louisvuittonobo,2023-03-30 23:15:15,greatest alltimeless album putting whole africa map thanks great album timelessalbum url,24,11,3.0,Davido,['#timelessalbum'],louisvuittonobo,post-release,Positive
85,https://twitter.com/unitedtopboy/status/1641580072128659458,https://twitter.com/unitedtopboy,2023-03-30 23:16:2,real wizkid topfans kindly dm get kindly retweet till wizkidayo sees,6,1,,Davido,[],unitedtopboy,post-release,Positive
86,https://twitter.com/midonations/status/1641580178122973185,https://twitter.com/midonations,2023-03-30 23:16:28,ori ade,7,,,Davido,[],midonations,post-release,Neutral
87,https://twitter.com/iiampsticks/status/1641578727090925570,https://twitter.com/iiampsticks,2023-03-30 23:10:42,eat timeless breakfast lunch dinner,6,,,Davido,[],iiampsticks,post-release,Neutral
88,https://twitter.com/Talk2clemzy/status/1641578863602933760,https://twitter.com/Talk2clemzy,2023-03-30 23:11:14,myaccessbank sent account dm reply reverse money since march cenbank,1,,1.0,Davido,[],Talk2clemzy,post-release,Neutral
89,https://twitter.com/andrewog017/status/1641581141974036481,https://twitter.com/andrewog017,2023-03-30 23:20:18,love fl,430,20,6.0,Davido,[],andrewog017,post-release,Positive
90,https://twitter.com/lifeofolaa/status/1641581855718735872,https://twitter.com/lifeofolaa,2023-03-30 23:23:8,listen davido greatest afrobeats artiste ever,59,5,4.0,Davido,[],lifeofolaa,post-release,Positive
91,https://twitter.com/mufasachas/status/1641582461707603969,https://twitter.com/mufasachas,2023-03-30 23:25:32,congratulations davido,,,,Davido,[],mufasachas,post-release,Positive
92,https://twitter.com/Krystalstrings/status/1641582829833265156,https://twitter.com/Krystalstrings,2023-03-30 23:27:0,see way dey shout vigilante dun come bang gate nevertheless created magic dem,2,,1.0,Davido,[],Krystalstrings,post-release,Positive
93,https://twitter.com/Dipolygabana/status/1641582948271915009,https://twitter.com/Dipolygabana,2023-03-30 23:27:28,davido album saved life,27,1,1.0,Davido,[],Dipolygabana,post-release,Positive
94,https://twitter.com/Zicoben4/status/1641583089251151873,https://twitter.com/Zicoben4,2023-03-30 23:28:2,please listen,5,,1.0,Davido,[],Zicoben4,post-release,Positive
95,https://twitter.com/treasure_ezeh/status/1641583609621381123,https://twitter.com/treasure_ezeh,2023-03-30 23:30:6,eyes wet,,,1.0,Davido,[],treasure_ezeh,post-release,Neutral
96,https://twitter.com/JoshuaTasie/status/1641583659596619777,https://twitter.com/JoshuaTasie,2023-03-30 23:30:18,get favorite already davido god bless us,186,6,2.0,Davido,[],JoshuaTasie,post-release,Positive
97,https://twitter.com/GGMU4EVER12/status/1641584124191207425,https://twitter.com/GGMU4EVER12,2023-03-30 23:32:9,indeed king back,95,6,3.0,Davido,[],GGMU4EVER12,post-release,Neutral
98,https://twitter.com/nee_dles/status/1641585779234295809,https://twitter.com/nee_dles,2023-03-30 23:38:43,excited back david,3,,,Davido,[],nee_dles,post-release,Positive
99,https://twitter.com/nee_dles/status/1641585941650210816,https://twitter.com/nee_dles,2023-03-30 23:39:22,hear shekpe forget rest,3,,,Davido,[],nee_dles,post-release,Negative
100,https://twitter.com/ElvisErnest12/status/1641587039115317248,https://twitter.com/ElvisErnest12,2023-03-30 23:43:43,branch ng made transfers two accounts opaysupport account kudahelp ng never got credited customer service keeps insisting stress beneficiaries including shop owner contact banks session ids,5,,1.0,Davido,[],ElvisErnest12,post-release,Negative
101,https://twitter.com/machala_cruzz/status/1641587557187174402,https://twitter.com/machala_cruzz,2023-03-30 23:45:47,pelu gbogbo overhype ariwo ati radarada oshi yin song wey make sense album pass noise wey una make album suppose get bad songs run inside sambisa like werey iyanaiba nothing,8,,16.0,Davido,[],machala_cruzz,post-release,Negative
102,https://twitter.com/Isaac_Diya2/status/1641587843809132544,https://twitter.com/Isaac_Diya2,2023-03-30 23:46:55,,3,,1.0,Davido,[],Isaac_Diya2,post-release,Neutral
103,https://twitter.com/Yeahmicee/status/1641588917425041408,https://twitter.com/Yeahmicee,2023-03-30 23:51:11,let us go,,,1.0,Davido,[],Yeahmicee,post-release,Neutral
104,https://twitter.com/more_blessing9/status/1641590177104637953,https://twitter.com/more_blessing9,2023-03-30 23:56:12,available,12,1,1.0,Davido,['#30bgshowtime'],more_blessing9,post-release,Neutral
105,https://twitter.com/Kayhandsome5/status/1641593728694353922,https://twitter.com/Kayhandsome5,2023-03-31 0:10:18,timeless experience crazy moment congratulations obo welcome back boss,19,1,1.0,Davido,[],Kayhandsome5,post-release,Positive
106,https://twitter.com/madeawayfordfam/status/1641594072631574528,https://twitter.com/madeawayfordfam,2023-03-31 0:11:40,congratulations bro,2,,,Davido,[],madeawayfordfam,post-release,Positive
107,https://twitter.com/MickaelMarabou/status/1641594079246168065,https://twitter.com/MickaelMarabou,2023-03-31 0:11:42,grammy,79,12,2.0,Davido,[],MickaelMarabou,post-release,Neutral
108,https://twitter.com/Dami_lolayak/status/1641594316693860353,https://twitter.com/Dami_lolayak,2023-03-31 0:12:39,lyrically aspect timeless album trash overhyped wizkid album worst album artist career far izalove,3,,4.0,Davido,['#izalllove'],Dami_lolayak,post-release,Negative
109,https://twitter.com/boiesseh17043/status/1641595892481269760,https://twitter.com/boiesseh17043,2023-03-31 0:18:54,obo bros let us forget music,4,,1.0,Davido,[],boiesseh17043,post-release,Negative
110,https://twitter.com/Jiggyquado/status/1641599148565622785,https://twitter.com/Jiggyquado,2023-03-31 0:31:51,first shekpe,254,22,7.0,Davido,[],Jiggyquado,post-release,Neutral
111,https://twitter.com/oluwatobeeloba4/status/1641600750311686144,https://twitter.com/oluwatobeeloba4,2023-03-31 0:38:12,listen one songs album timeless davido olamide,22,4,3.0,Davido,[],oluwatobeeloba4,post-release,Neutral
112,https://twitter.com/king_jeko/status/1641601477436231681,https://twitter.com/king_jeko,2023-03-31 0:41:6,listening davido timeless album menh needed track cool spirit remember one wizkid song ft drake come closer swear song still doper tracks dis album,,,1.0,Davido,[],king_jeko,post-release,Positive
113,https://twitter.com/omachi_thomas/status/1641602404817809408,https://twitter.com/omachi_thomas,2023-03-31 0:44:47,trip ibadan tonight smooth obo congratulations,415,28,3.0,Davido,[],omachi_thomas,post-release,Positive
114,https://twitter.com/richieweeb/status/1641603519303102466,https://twitter.com/richieweeb,2023-03-31 0:49:13,always goat,45,1,,Davido,[],richieweeb,post-release,Neutral
115,https://twitter.com/Official9plus/status/1641604841632935936,https://twitter.com/Official9plus,2023-03-31 0:54:28,show love timeless,2,,1.0,Davido,['#timeless'],Official9plus,post-release,Positive
116,https://twitter.com/I_Am_Winter/status/1641605072290213889,https://twitter.com/I_Am_Winter,2023-03-31 0:55:23,davido,77,1,1.0,Davido,[],I_Am_Winter,post-release,Neutral
117,https://twitter.com/LaymoRepublic/status/1641607211448164353,https://twitter.com/LaymoRepublic,2023-03-31 1:3:53,legend mentor love cry na say go die fall na say go lost change na say nothing hope hold fit change salute repeat salute legend lives forever,19,,,Davido,[],LaymoRepublic,post-release,Negative
118,https://twitter.com/kingjulien_15/status/1641608789999624201,https://twitter.com/kingjulien_15,2023-03-31 1:10:9,taken away,34,2,2.0,Davido,[],kingjulien_15,post-release,Neutral
119,https://twitter.com/cityg4pablo/status/1641614603418255360,https://twitter.com/cityg4pablo,2023-03-31 1:33:15,king,8,,,Davido,[],cityg4pablo,post-release,Neutral
120,https://twitter.com/C__bank/status/1641617877856841728,https://twitter.com/C__bank,2023-03-31 1:46:16,baddest add one,5,,1.0,Davido,[],C__bank,post-release,Neutral
121,https://twitter.com/pumpervybe/status/1641617940784054276,https://twitter.com/pumpervybe,2023-03-31 1:46:31,best line currently,76,3,1.0,Davido,[],pumpervybe,post-release,Positive
122,https://twitter.com/Footprintz4/status/1641622636496035841,https://twitter.com/Footprintz4,2023-03-31 2:5:11,davido pls need block danielregha,2,,1.0,Davido,[],Footprintz4,post-release,Negative
123,https://twitter.com/iheanyiii/status/1641626851775750144,https://twitter.com/iheanyiii,2023-03-31 2:21:56,myaccessbank access almost months since transaction failed credited back account guys discouraging posting tweets reply medium,4,,2.0,Davido,[],iheanyiii,post-release,Negative
124,https://twitter.com/Blizzystarboy/status/1641639725235683328,https://twitter.com/Blizzystarboy,2023-03-31 3:13:5,bro fell,2,,1.0,Davido,[],Blizzystarboy,post-release,Neutral
125,https://twitter.com/hunclejay_/status/1641640167386562562,https://twitter.com/hunclejay_,2023-03-31 3:14:50,obo world wizkid fc de vex sing tell say make una vex tell obo anything,,,2.0,Davido,[],hunclejay_,post-release,Neutral
126,https://twitter.com/josh_wrld_/status/1641647018157252609,https://twitter.com/josh_wrld_,2023-03-31 3:42:4,bigklyn real music,3,,1.0,Davido,[],josh_wrld_,post-release,Neutral
127,https://twitter.com/DoroAustyn/status/1641647565237002240,https://twitter.com/DoroAustyn,2023-03-31 3:44:14,love obo,2,,,Davido,[],DoroAustyn,post-release,Positive
128,https://twitter.com/onlytrueisaac/status/1641648392529911811,https://twitter.com/onlytrueisaac,2023-03-31 3:47:31,way go davido,,,1.0,Davido,[],onlytrueisaac,post-release,Neutral
129,https://twitter.com/Mayor_Ideato/status/1641658168009785344,https://twitter.com/Mayor_Ideato,2023-03-31 4:26:22,getvideobot,4,,1.0,Davido,[],Mayor_Ideato,post-release,Neutral
130,https://twitter.com/iamsamzion/status/1641659326619164672,https://twitter.com/iamsamzion,2023-03-31 4:30:58,congratulations davido,3,,,Davido,[],iamsamzion,post-release,Positive
131,https://twitter.com/NBE_fatboi/status/1641662067265421314,https://twitter.com/NBE_fatboi,2023-03-31 4:41:52,kings bend kings fold thank king davido coming back life,4,,1.0,Davido,[],NBE_fatboi,post-release,Positive
132,https://twitter.com/bankeyys/status/1641665650786443264,https://twitter.com/bankeyys,2023-03-31 4:56:6,album fire feeling feels like champions league final played every day get listen album tears eyes wish send money right,1,,,Davido,[],bankeyys,post-release,Positive
133,https://twitter.com/heis_ryan1/status/1641665964461764608,https://twitter.com/heis_ryan1,2023-03-31 4:57:21,woke midnight download album loving,2,,,Davido,[],heis_ryan1,post-release,Positive
134,https://twitter.com/ruchimaemelife/status/1641665984489566208,https://twitter.com/ruchimaemelife,2023-03-31 4:57:26,ah dey sleep remember na today obo dey drop timeless album omo see way take wake eh e shock listening tell fire dem idolo na really number one e,2,,,Davido,[],ruchimaemelife,post-release,Negative
135,https://twitter.com/AmzatuK22880/status/1641666756270776320,https://twitter.com/AmzatuK22880,2023-03-31 5:0:30,obo,1,,,Davido,[],AmzatuK22880,post-release,Neutral
136,https://twitter.com/Maggie72465789/status/1641665440719011841,https://twitter.com/Maggie72465789,2023-03-31 4:55:16,welcome back,,,,Davido,[],Maggie72465789,post-release,Positive
137,https://twitter.com/grindandgod/status/1641665458762838021,https://twitter.com/grindandgod,2023-03-31 4:55:20,tiredest album time,,,,Davido,[],grindandgod,post-release,Neutral
138,https://twitter.com/bishopozoani/status/1641665515520241671,https://twitter.com/bishopozoani,2023-03-31 4:55:34,,,,,Davido,[],bishopozoani,post-release,Neutral
139,https://twitter.com/GhostwriterS2B/status/1641665674341744641,https://twitter.com/GhostwriterS2B,2023-03-31 4:56:12,knows uncle demola go become governor,,,,Davido,[],GhostwriterS2B,post-release,Neutral
