,Tweet_Website,Author_Web_Page_URL,Tweet_Time,Tweet_Content,Tweet_Number_of_Likes,Tweet_Number_of_Retweets,Tweet_Number_of_Reviews,Artist,hashtags,users,Sentiment
0,https://twitter.com/davido/status/1641138979545153540/retweets,https://twitter.com/davido,2023-03-29 18:3:18,almost time bring official tracklist upcoming album timeless spotify get ready spotify spotifyafrica spotifyuk,0,0,0,Davido,['#timeless'],davido,Positive
1,https://twitter.com/ImoPunter/status/1641139066606440449,https://twitter.com/ImoPunter,2023-03-29 18:3:39,one davido,0,0,3,Davido,[],ImoPunter,Neutral
2,https://twitter.com/REAL_OKIEMUTINI/status/1641139081085165568,https://twitter.com/REAL_OKIEMUTINI,2023-03-29 18:3:42,yes,0,0,2,Davido,[],REAL_OKIEMUTINI,Positive
3,https://twitter.com/Devil30BG/status/1641139103696551941,https://twitter.com/Devil30BG,2023-03-29 18:3:47,one cares fell lil bro,0,0,13,Davido,[],Devil30BG,Positive
4,https://twitter.com/Danny53876/status/1641139528302723072,https://twitter.com/Danny53876,2023-03-29 18:5:29,comot yb pic dp day mad,0,0,1,Davido,[],Danny53876,Negative
5,https://twitter.com/LEWINSKl/status/1641139295892406272,https://twitter.com/LEWINSKl,2023-03-29 18:4:33,engage tweet excited davido drop new album,0,0,6,Davido,[],LEWINSKl,Positive
6,https://twitter.com/Deribb/status/1641139635228114955,https://twitter.com/Deribb,2023-03-29 18:5:54,baddest,0,0,0,Davido,[],Deribb,Neutral
7,https://twitter.com/Mbahdeyforyou/status/1641140064838098944,https://twitter.com/Mbahdeyforyou,2023-03-29 18:7:37,bring,0,0,1,Davido,[],Mbahdeyforyou,Neutral
8,https://twitter.com/ZeekiHodl/status/1641140651164041228,https://twitter.com/ZeekiHodl,2023-03-29 18:9:56,biggest album world dropping less hours davido greatest timeless,0,0,3,Davido,[],ZeekiHodl,Positive
9,https://twitter.com/sirfrancisdubem/status/1641140979494277123,https://twitter.com/sirfrancisdubem,2023-03-29 18:11:15,beating hear music go mad,0,0,0,Davido,[],sirfrancisdubem,Negative
10,https://twitter.com/mistaremi/status/1641141122880635198,https://twitter.com/mistaremi,2023-03-29 18:11:49,go timeless,0,0,0,Davido,[],mistaremi,Neutral
11,https://twitter.com/Danny53876/status/1641141199997116417,https://twitter.com/Danny53876,2023-03-29 18:12:7,go stream album idolo,0,0,0,Davido,[],Danny53876,Neutral
12,https://twitter.com/michaelbanksfx/status/1641142187294433281,https://twitter.com/michaelbanksfx,2023-03-29 18:16:3,obo reason,0,0,1,Davido,[],michaelbanksfx,Neutral
13,https://twitter.com/R0VIEL/status/1641142556216918036,https://twitter.com/R0VIEL,2023-03-29 18:17:31,already pick favorite album let us go,0,0,0,Davido,[],R0VIEL,Positive
14,https://twitter.com/tosynakins/status/1641143318032547848,https://twitter.com/tosynakins,2023-03-29 18:20:32,let us fucking go,0,0,0,Davido,[],tosynakins,Neutral
15,https://twitter.com/adetomiiwa/status/1641143464875130888,https://twitter.com/adetomiiwa,2023-03-29 18:21:7,obo x angelique kidjo,0,0,4,Davido,[],adetomiiwa,Neutral
16,https://twitter.com/SpotifyAfrica/status/1641143464992690176,https://twitter.com/SpotifyAfrica,2023-03-29 18:21:7,well folks finally happening timeless,0,0,11,Davido,['#timeless'],SpotifyAfrica,Positive
17,https://twitter.com/CasiusClayy/status/1641143585780137990,https://twitter.com/CasiusClayy,2023-03-29 18:21:36,davido x skepta,0,0,1,Davido,[],CasiusClayy,Neutral
18,https://twitter.com/sureboi022/status/1641145531823947798,https://twitter.com/sureboi022,2023-03-29 18:29:20,waiting danieregha comment,0,0,0,Davido,[],sureboi022,Neutral
19,https://twitter.com/Den_Nis3625/status/1641145698853715977,https://twitter.com/Den_Nis3625,2023-03-29 18:30:0,savevidbot,0,0,1,Davido,[],Den_Nis3625,Neutral
20,https://twitter.com/SaveVidBot/status/1641146253722669056,https://twitter.com/SaveVidBot,2023-03-29 18:32:12,yoo den hey chief set download url respond check personal video page cheers,0,0,0,Davido,[],SaveVidBot,Positive
21,https://twitter.com/KhaleedSZN_/status/1641146366515707905,https://twitter.com/KhaleedSZN_,2023-03-29 18:32:39,eat,0,0,0,Davido,[],KhaleedSZN_,Neutral
22,https://twitter.com/147Damilare/status/1641146687224725504,https://twitter.com/147Damilare,2023-03-29 18:33:55,oriade oga ti wa,0,0,0,Davido,[],147Damilare,Neutral
23,https://twitter.com/joshacheampong_/status/1641146936068538382,https://twitter.com/joshacheampong_,2023-03-29 18:34:55,savevidbot,0,0,1,Davido,[],joshacheampong_,Neutral
24,https://twitter.com/SaveVidBot/status/1641147598731116545,https://twitter.com/SaveVidBot,2023-03-29 18:37:33,yoo joshacheampong oh chief video url awseome always check download page respond cheers,0,0,0,Davido,[],SaveVidBot,Positive
25,https://twitter.com/popsyce/status/1641148725857746965,https://twitter.com/popsyce,2023-03-29 18:42:1,biggest,0,0,0,Davido,[],popsyce,Neutral
26,https://twitter.com/uncledaddy__/status/1641148842463592465,https://twitter.com/uncledaddy__,2023-03-29 18:42:29,mahn new workout playlist way,0,0,0,Davido,[],uncledaddy__,Neutral
27,https://twitter.com/FowobiofLagos/status/1641149200829403136,https://twitter.com/FowobiofLagos,2023-03-29 18:43:55,mention fave mean justice part song album,0,0,4,Davido,[],FowobiofLagos,Positive
28,https://twitter.com/__ElHarmony/status/1641152121381715988,https://twitter.com/__ElHarmony,2023-03-29 18:55:31,savevidbot,0,0,1,Davido,[],__ElHarmony,Neutral
29,https://twitter.com/SaveVidBot/status/1641152796929179648,https://twitter.com/SaveVidBot,2023-03-29 18:58:12,yoo elharmony oh amie video url awseome check download page respond thumbs,0,0,0,Davido,[],SaveVidBot,Neutral
30,https://twitter.com/x1unkwn/status/1641152853929492492,https://twitter.com/x1unkwn,2023-03-29 18:58:26,timeless,0,0,0,Davido,[],x1unkwn,Neutral
31,https://twitter.com/DJDaley/status/1641155949707575302,https://twitter.com/DJDaley,2023-03-29 19:10:44,anticipate,0,0,1,Davido,[],DJDaley,Neutral
32,https://twitter.com/BeastMarketer/status/1641180482896363520,https://twitter.com/BeastMarketer,2023-03-29 20:48:13,let us go,0,0,0,Davido,[],BeastMarketer,Neutral
33,https://twitter.com/EmaksonJ/status/1641188535158857728,https://twitter.com/EmaksonJ,2023-03-29 21:20:13,savevidbot,0,0,1,Davido,[],EmaksonJ,Neutral
34,https://twitter.com/SaveVidBot/status/1641189524188569600,https://twitter.com/SaveVidBot,2023-03-29 21:24:9,yoo emaksonj done dear video url add download link bookmark device check respond,0,0,0,Davido,[],SaveVidBot,Positive
35,https://twitter.com/DanielRegha/status/1641193650414600193,https://twitter.com/DanielRegha,2023-03-29 21:40:32,davido would like draw attention pledge made since march year everyone aware ordeal went thru last yr excuse go pick winners album drops give team money disburse,0,0,446,Davido,[],DanielRegha,Positive
36,https://twitter.com/bwoyilo/status/1641196119945347072,https://twitter.com/bwoyilo,2023-03-29 21:50:21,daniel bitter soul,0,0,0,Davido,[],bwoyilo,Negative
37,https://twitter.com/AgimObiz/status/1641139050563108872,https://twitter.com/AgimObiz,2023-03-29 18:3:35,obo,0,0,0,Davido,[],AgimObiz,Neutral
38,https://twitter.com/SnowMonniee/status/1641139060994342927,https://twitter.com/SnowMonniee,2023-03-29 18:3:37,better time,0,0,1,Davido,[],SnowMonniee,Positive
39,https://twitter.com/LeekzyBerry/status/1641139063288651776,https://twitter.com/LeekzyBerry,2023-03-29 18:3:38,soft,0,0,1,Davido,[],LeekzyBerry,Neutral
40,https://twitter.com/Damzynee12/status/1641139070620278788,https://twitter.com/Damzynee12,2023-03-29 18:3:39,ifb immediately,0,0,4,Davido,[],Damzynee12,Neutral
41,https://twitter.com/Olakunlehenry17/status/1641139073124278274,https://twitter.com/Olakunlehenry17,2023-03-29 18:3:40,ifb,0,0,3,Davido,[],Olakunlehenry17,Neutral
42,https://twitter.com/mafia3O/status/1641139078010634251,https://twitter.com/mafia3O,2023-03-29 18:3:41,king afrobeat,0,0,1,Davido,[],mafia3O,Neutral
43,https://twitter.com/yinbri/status/1641139081483517972,https://twitter.com/yinbri,2023-03-29 18:3:42,,0,0,2,Davido,[],yinbri,Neutral
44,https://twitter.com/wizzwicesmk/status/1641139082066624513,https://twitter.com/wizzwicesmk,2023-03-29 18:3:42,ifb,0,0,4,Davido,[],wizzwicesmk,Neutral
45,https://twitter.com/Flexray02/status/1641139083694014464,https://twitter.com/Flexray02,2023-03-29 18:3:43,ifb,0,0,2,Davido,[],Flexray02,Neutral
46,https://twitter.com/otunbascooter/status/1641139084612468745,https://twitter.com/otunbascooter,2023-03-29 18:3:43,,0,0,1,Davido,[],otunbascooter,Neutral
47,https://twitter.com/txoreed/status/1641139085006741504,https://twitter.com/txoreed,2023-03-29 18:3:43,,0,0,2,Davido,[],txoreed,Neutral
48,https://twitter.com/Jordanward755/status/1641139085526945793,https://twitter.com/Jordanward755,2023-03-29 18:3:43,ifb,0,0,5,Davido,[],Jordanward755,Neutral
49,https://twitter.com/daluuu_/status/1641139087666020353,https://twitter.com/daluuu_,2023-03-29 18:3:44,lfb,0,0,2,Davido,[],daluuu_,Neutral
50,https://twitter.com/erioluwatee/status/1641139083668799489,https://twitter.com/erioluwatee,2023-03-29 18:3:43,yes sir,0,0,1,Davido,[],erioluwatee,Positive
51,https://twitter.com/be_ckyy/status/1641139090086035461,https://twitter.com/be_ckyy,2023-03-29 18:3:44,king,0,0,0,Davido,[],be_ckyy,Neutral
52,https://twitter.com/blackclouddds/status/1641139094590717967,https://twitter.com/blackclouddds,2023-03-29 18:3:45,obo,0,0,1,Davido,[],blackclouddds,Neutral
53,https://twitter.com/OCHOYI01/status/1641139095836426259,https://twitter.com/OCHOYI01,2023-03-29 18:3:45,,0,0,2,Davido,[],OCHOYI01,Neutral
54,https://twitter.com/Da_berry01/status/1641139095974944770,https://twitter.com/Da_berry01,2023-03-29 18:3:46,ifb,0,0,6,Davido,[],Da_berry01,Neutral
55,https://twitter.com/DharmyJr/status/1641139097707094016,https://twitter.com/DharmyJr,2023-03-29 18:3:46,cannot wait,0,0,1,Davido,[],DharmyJr,Neutral
56,https://twitter.com/Mperor1_/status/1641139097723863058,https://twitter.com/Mperor1_,2023-03-29 18:3:46,goat,0,0,1,Davido,[],Mperor1_,Neutral
57,https://twitter.com/rose_jefe/status/1641139097967243264,https://twitter.com/rose_jefe,2023-03-29 18:3:46,ifb everyone,0,0,4,Davido,[],rose_jefe,Neutral
58,https://twitter.com/mitchaj3/status/1641139098084573184,https://twitter.com/mitchaj3,2023-03-29 18:3:46,obo,0,0,0,Davido,[],mitchaj3,Neutral
59,https://twitter.com/Oluwasegun__Jp/status/1641139100110422027,https://twitter.com/Oluwasegun__Jp,2023-03-29 18:3:47,ifb oluwasegun jp,0,0,3,Davido,[],Oluwasegun__Jp,Positive
60,https://twitter.com/Eniola__007/status/1641139101897220096,https://twitter.com/Eniola__007,2023-03-29 18:3:47,ifb,0,0,5,Davido,[],Eniola__007,Neutral
61,https://twitter.com/Marley_9ine/status/1641139104191586305,https://twitter.com/Marley_9ine,2023-03-29 18:3:47,,0,0,1,Davido,[],Marley_9ine,Neutral
62,https://twitter.com/babanla_yusuf/status/1641139104728358912,https://twitter.com/babanla_yusuf,2023-03-29 18:3:48,yes ready,0,0,0,Davido,[],babanla_yusuf,Positive
63,https://twitter.com/mayor_of_lagox/status/1641139108616470538,https://twitter.com/mayor_of_lagox,2023-03-29 18:3:49,one baddest,0,0,1,Davido,[],mayor_of_lagox,Neutral
64,https://twitter.com/gold_henny/status/1641139114807263237,https://twitter.com/gold_henny,2023-03-29 18:3:50,,0,0,1,Davido,[],gold_henny,Neutral
65,https://twitter.com/Dudugold691/status/1641139116199780357,https://twitter.com/Dudugold691,2023-03-29 18:3:50,ifb,0,0,4,Davido,[],Dudugold691,Neutral
66,https://twitter.com/_peterock/status/1641139120134053889,https://twitter.com/_peterock,2023-03-29 18:3:51,ifb,0,0,1,Davido,[],_peterock,Neutral
67,https://twitter.com/HaramydeAbayomi/status/1641139127184654352,https://twitter.com/HaramydeAbayomi,2023-03-29 18:3:53,,0,0,1,Davido,[],HaramydeAbayomi,Neutral
68,https://twitter.com/ASK_OF_AYOMIDE/status/1641139134122033155,https://twitter.com/ASK_OF_AYOMIDE,2023-03-29 18:3:55,ifb,0,0,4,Davido,[],ASK_OF_AYOMIDE,Neutral
69,https://twitter.com/JamoTweets_/status/1641139139159392257,https://twitter.com/JamoTweets_,2023-03-29 18:3:56,ready goat,0,0,0,Davido,[],JamoTweets_,Positive
70,https://twitter.com/Ojodale46/status/1641139141462065160,https://twitter.com/Ojodale46,2023-03-29 18:3:56,goat,0,0,0,Davido,[],Ojodale46,Neutral
71,https://twitter.com/BadDerrick_/status/1641139155160760322,https://twitter.com/BadDerrick_,2023-03-29 18:4:0,like reply follow,0,0,5,Davido,[],BadDerrick_,Positive
72,https://twitter.com/allen2dworld/status/1641139157853511681,https://twitter.com/allen2dworld,2023-03-29 18:4:0,cannot wait,0,0,1,Davido,[],allen2dworld,Neutral
73,https://twitter.com/livingstoneosas/status/1641139162995720192,https://twitter.com/livingstoneosas,2023-03-29 18:4:2,happiness wan finish,0,0,1,Davido,[],livingstoneosas,Positive
74,https://twitter.com/TENoverTEN_/status/1641139170725732352,https://twitter.com/TENoverTEN_,2023-03-29 18:4:3,obo,0,0,2,Davido,[],TENoverTEN_,Neutral
75,https://twitter.com/Oluwamhayor7/status/1641139171409514496,https://twitter.com/Oluwamhayor7,2023-03-29 18:4:4,nutted timeless season,0,0,1,Davido,[],Oluwamhayor7,Neutral
76,https://twitter.com/1Promarts/status/1641139173292736512,https://twitter.com/1Promarts,2023-03-29 18:4:4,baddest shepe believe like crazy surest boss,0,0,0,Davido,[],1Promarts,Positive
77,https://twitter.com/ShutUpCom2/status/1641139185972043776,https://twitter.com/ShutUpCom2,2023-03-29 18:4:7,ifb,0,0,1,Davido,[],ShutUpCom2,Neutral
78,https://twitter.com/Man_Like_Mannie/status/1641139186030739462,https://twitter.com/Man_Like_Mannie,2023-03-29 18:4:7,obo,0,0,0,Davido,[],Man_Like_Mannie,Neutral
79,https://twitter.com/yemioftheworld/status/1641139188375474177,https://twitter.com/yemioftheworld,2023-03-29 18:4:8,king king king ben waiting triggers,0,0,1,Davido,[],yemioftheworld,Neutral
80,https://twitter.com/rechi_bee/status/1641139195224653831,https://twitter.com/rechi_bee,2023-03-29 18:4:9,,0,0,2,Davido,[],rechi_bee,Neutral
81,https://twitter.com/Ziyechman/status/1641139235276177409,https://twitter.com/Ziyechman,2023-03-29 18:4:19,greatest artist africa,0,0,6,Davido,[],Ziyechman,Positive
82,https://twitter.com/RabsonLee/status/1641139245665353730,https://twitter.com/RabsonLee,2023-03-29 18:4:21,davido never disappoint,0,0,1,Davido,[],RabsonLee,Positive
83,https://twitter.com/iprinceofficia/status/1641139252476903425,https://twitter.com/iprinceofficia,2023-03-29 18:4:23,,0,0,1,Davido,[],iprinceofficia,Neutral
84,https://twitter.com/__waleedy/status/1641139276355076116,https://twitter.com/__waleedy,2023-03-29 18:4:29,love obo drop aza,0,0,33,Davido,[],__waleedy,Positive
85,https://twitter.com/Fuadian3/status/1641139280641753088,https://twitter.com/Fuadian3,2023-03-29 18:4:30,kg,0,0,1,Davido,[],Fuadian3,Neutral
86,https://twitter.com/finesse_crypt/status/1641139285100228614,https://twitter.com/finesse_crypt,2023-03-29 18:4:31,ffb,0,0,3,Davido,[],finesse_crypt,Neutral
87,https://twitter.com/thekhaleedahhh/status/1641139290296942604,https://twitter.com/thekhaleedahhh,2023-03-29 18:4:32,ready,0,0,0,Davido,[],thekhaleedahhh,Positive
88,https://twitter.com/p_apilo/status/1641139292624809985,https://twitter.com/p_apilo,2023-03-29 18:4:32,obo,0,0,1,Davido,[],p_apilo,Neutral
89,https://twitter.com/Restwerey/status/1641139330277048334,https://twitter.com/Restwerey,2023-03-29 18:4:41,rest one cares mid album,0,0,8,Davido,[],Restwerey,Positive
90,https://twitter.com/olaacce/status/1641139331204038657,https://twitter.com/olaacce,2023-03-29 18:4:42,ifb,0,0,4,Davido,[],olaacce,Neutral
91,https://twitter.com/iam_demmix/status/1641139360069304321,https://twitter.com/iam_demmix,2023-03-29 18:4:48,davido number spot album lands,0,0,1,Davido,[],iam_demmix,Positive
92,https://twitter.com/uredo_husna/status/1641139385541312513,https://twitter.com/uredo_husna,2023-03-29 18:4:55,obo,0,0,1,Davido,[],uredo_husna,Neutral
93,https://twitter.com/dimpledbright/status/1641139386501693445,https://twitter.com/dimpledbright,2023-03-29 18:4:55,timeline world,0,0,1,Davido,[],dimpledbright,Neutral
94,https://twitter.com/damolexxy/status/1641139386984144897,https://twitter.com/damolexxy,2023-03-29 18:4:55,ifb,0,0,1,Davido,[],damolexxy,Neutral
95,https://twitter.com/Heyjordan007/status/1641139429396865026,https://twitter.com/Heyjordan007,2023-03-29 18:5:5,davido streams besides months still surpasses wizkid,0,0,5,Davido,[],Heyjordan007,Neutral
96,https://twitter.com/Afolabi28739962/status/1641139450859122689,https://twitter.com/Afolabi28739962,2023-03-29 18:5:10,lfg,0,0,0,Davido,[],Afolabi28739962,Neutral
97,https://twitter.com/ChilitoHays/status/1641139451496747014,https://twitter.com/ChilitoHays,2023-03-29 18:5:10,obo,0,0,2,Davido,[],ChilitoHays,Neutral
98,https://twitter.com/ASK_OF_AYOMIDE/status/1641139481330712580,https://twitter.com/ASK_OF_AYOMIDE,2023-03-29 18:5:17,wan hear anything apart timeless album,0,0,0,Davido,[],ASK_OF_AYOMIDE,Neutral
99,https://twitter.com/d_Cr8tor/status/1641139486330433537,https://twitter.com/d_Cr8tor,2023-03-29 18:5:19,,0,0,0,Davido,[],d_Cr8tor,Neutral
100,https://twitter.com/SirGerald17/status/1641139486863110144,https://twitter.com/SirGerald17,2023-03-29 18:5:19,idolo,0,0,3,Davido,[],SirGerald17,Neutral
101,https://twitter.com/officialguruboi/status/1641139612004278272,https://twitter.com/officialguruboi,2023-03-29 18:5:49,timeless,0,0,6,Davido,[],officialguruboi,Neutral
102,https://twitter.com/charlie_1249/status/1641139622347407362,https://twitter.com/charlie_1249,2023-03-29 18:5:51,lfg,0,0,2,Davido,[],charlie_1249,Neutral
103,https://twitter.com/truealpha199/status/1641139663355166721,https://twitter.com/truealpha199,2023-03-29 18:6:1,,0,0,0,Davido,[],truealpha199,Neutral
104,https://twitter.com/Danny53876/status/1641139822327627791,https://twitter.com/Danny53876,2023-03-29 18:6:39,get life brother,0,0,1,Davido,[],Danny53876,Neutral
105,https://twitter.com/ItzJaysleek/status/1641139680711147528,https://twitter.com/ItzJaysleek,2023-03-29 18:6:5,,0,0,2,Davido,[],ItzJaysleek,Neutral
106,https://twitter.com/Tinamixer01/status/1641139717851738112,https://twitter.com/Tinamixer01,2023-03-29 18:6:14,yas,0,0,1,Davido,[],Tinamixer01,Neutral
107,https://twitter.com/DollarM86919057/status/1641139728677208073,https://twitter.com/DollarM86919057,2023-03-29 18:6:16,,0,0,3,Davido,[],DollarM86919057,Neutral
108,https://twitter.com/emeliegm7/status/1641139765662679040,https://twitter.com/emeliegm7,2023-03-29 18:6:25,ifb immediately,0,0,3,Davido,[],emeliegm7,Neutral
109,https://twitter.com/Ojonla_60/status/1641139822109523969,https://twitter.com/Ojonla_60,2023-03-29 18:6:39,ifb,0,0,3,Davido,[],Ojonla_60,Neutral
110,https://twitter.com/Davido_warrior/status/1641139840816119818,https://twitter.com/Davido_warrior,2023-03-29 18:6:43,forever idolo,0,0,1,Davido,[],Davido_warrior,Neutral
111,https://twitter.com/MutabaziMichae1/status/1641139843861282817,https://twitter.com/MutabaziMichae1,2023-03-29 18:6:44,goat,0,0,2,Davido,['#goat𓃵'],MutabaziMichae1,Neutral
112,https://twitter.com/Khollynoah1/status/1641139848961458185,https://twitter.com/Khollynoah1,2023-03-29 18:6:45,flex soul jesu,0,0,1,Davido,[],Khollynoah1,Neutral
113,https://twitter.com/Smart3O/status/1641139862257401867,https://twitter.com/Smart3O,2023-03-29 18:6:48,king back,0,0,3,Davido,[],Smart3O,Neutral
114,https://twitter.com/Dozobwoii/status/1641139954855051266,https://twitter.com/Dozobwoii,2023-03-29 18:7:10,cannot wait daddy,0,0,0,Davido,[],Dozobwoii,Neutral
115,https://twitter.com/_iamvictorr/status/1641140006080135171,https://twitter.com/_iamvictorr,2023-03-29 18:7:23,,0,0,2,Davido,[],_iamvictorr,Neutral
116,https://twitter.com/ONLINEMONI1/status/1641140028649635853,https://twitter.com/ONLINEMONI1,2023-03-29 18:7:28,,0,0,1,Davido,[],ONLINEMONI1,Neutral
117,https://twitter.com/Richard14678823/status/1641140035037560840,https://twitter.com/Richard14678823,2023-03-29 18:7:29,davido right,0,0,0,Davido,[],Richard14678823,Neutral
118,https://twitter.com/juicey_i/status/1641140042172186630,https://twitter.com/juicey_i,2023-03-29 18:7:31,take minute view raw talent prefer davido king timeless repeat,0,0,0,Davido,[],juicey_i,Positive
119,https://twitter.com/lilb3nzodogwu/status/1641140082278006798,https://twitter.com/lilb3nzodogwu,2023-03-29 18:7:41,thank jesus away dey inside god bless davido,0,0,3,Davido,[],lilb3nzodogwu,Positive
120,https://twitter.com/RFdollahmain/status/1641140178730340353,https://twitter.com/RFdollahmain,2023-03-29 18:8:4,tears eyes music,0,0,2,Davido,[],RFdollahmain,Negative
121,https://twitter.com/KingBAkin1/status/1641140195453026304,https://twitter.com/KingBAkin1,2023-03-29 18:8:8,getvideobot,0,0,1,Davido,[],KingBAkin1,Neutral
122,https://twitter.com/dela_yrn/status/1641140247781048333,https://twitter.com/dela_yrn,2023-03-29 18:8:20,ifb,0,0,0,Davido,[],dela_yrn,Neutral
123,https://twitter.com/DonHenzzy/status/1641140342157082628,https://twitter.com/DonHenzzy,2023-03-29 18:8:43,oshey days go,0,0,1,Davido,[],DonHenzzy,Neutral
124,https://twitter.com/bigdaddyvinz/status/1641140391926800386,https://twitter.com/bigdaddyvinz,2023-03-29 18:8:55,really expecting burna boy wiz album move,0,0,1,Davido,[],bigdaddyvinz,Neutral
125,https://twitter.com/davido_global/status/1641140402819301402,https://twitter.com/davido_global,2023-03-29 18:8:57,let us,0,0,2,Davido,[],davido_global,Neutral
126,https://twitter.com/celesteen11/status/1641140514329178112,https://twitter.com/celesteen11,2023-03-29 18:9:24,ifb,0,0,3,Davido,[],celesteen11,Neutral
127,https://twitter.com/ManLikeIcey/status/1641140638820233216,https://twitter.com/ManLikeIcey,2023-03-29 18:9:53,goat,0,0,2,Davido,[],ManLikeIcey,Neutral
128,https://twitter.com/thvtboytrappy/status/1641140668968980480,https://twitter.com/thvtboytrappy,2023-03-29 18:10:1,else said timeless time,0,0,1,Davido,[],thvtboytrappy,Neutral
129,https://twitter.com/ojodale_/status/1641140672399802375,https://twitter.com/ojodale_,2023-03-29 18:10:1,savemyvideo,0,0,1,Davido,[],ojodale_,Neutral
130,https://twitter.com/raph_ots/status/1641140696861102083,https://twitter.com/raph_ots,2023-03-29 18:10:7,davido x asake matter,0,0,1,Davido,[],raph_ots,Neutral
131,https://twitter.com/haywhyfresh3/status/1641140699318845467,https://twitter.com/haywhyfresh3,2023-03-29 18:10:8,baddest,0,0,1,Davido,[],haywhyfresh3,Neutral
132,https://twitter.com/christi48105458/status/1641140810417680384,https://twitter.com/christi48105458,2023-03-29 18:10:34,getvideobot,0,0,1,Davido,[],christi48105458,Neutral
133,https://twitter.com/30BG_Krixx/status/1641140881263669248,https://twitter.com/30BG_Krixx,2023-03-29 18:10:51,timeleszn,0,0,0,Davido,['#timelessszn'],30BG_Krixx,Neutral
134,https://twitter.com/Bellamybaba/status/1641140890772144128,https://twitter.com/Bellamybaba,2023-03-29 18:10:53,cannot wait,0,0,0,Davido,[],Bellamybaba,Neutral
135,https://twitter.com/celesteen11/status/1641140912595009551,https://twitter.com/celesteen11,2023-03-29 18:10:59,never see anything,0,0,0,Davido,[],celesteen11,Neutral
136,https://twitter.com/chizi_bomx/status/1641140918152462350,https://twitter.com/chizi_bomx,2023-03-29 18:11:0,greatest time timelessalbum,0,0,0,Davido,['#timelessalbum'],chizi_bomx,Positive
137,https://twitter.com/CallmeObg/status/1641140996359454722,https://twitter.com/CallmeObg,2023-03-29 18:11:19,goat,0,0,0,Davido,[],CallmeObg,Neutral
138,https://twitter.com/simply_FAVE/status/1641141002554441739,https://twitter.com/simply_FAVE,2023-03-29 18:11:20,asake,0,0,0,Davido,[],simply_FAVE,Neutral
139,https://twitter.com/_os_car_G/status/1641141050012991499,https://twitter.com/_os_car_G,2023-03-29 18:11:31,let us go timeless,0,0,1,Davido,['#timeless'],_os_car_G,Neutral
140,https://twitter.com/Hamzasimpa_/status/1641141061262114827,https://twitter.com/Hamzasimpa_,2023-03-29 18:11:34,,0,0,0,Davido,[],Hamzasimpa_,Neutral
141,https://twitter.com/yommy_presh/status/1641141075065569286,https://twitter.com/yommy_presh,2023-03-29 18:11:37,dads,0,0,0,Davido,[],yommy_presh,Neutral
142,https://twitter.com/lifeofolaa/status/1641141076172976128,https://twitter.com/lifeofolaa,2023-03-29 18:11:38,like tweet believe davido timeless album going great album,0,0,0,Davido,[],lifeofolaa,Positive
143,https://twitter.com/celesteen7/status/1641141116467662848,https://twitter.com/celesteen7,2023-03-29 18:11:47,ifb,0,0,2,Davido,[],celesteen7,Neutral
144,https://twitter.com/etiki5/status/1641141158020612097,https://twitter.com/etiki5,2023-03-29 18:11:57,davido add flex soul nah war,0,0,2,Davido,[],etiki5,Negative
145,https://twitter.com/UGOOTWEETS/status/1641141204585705472,https://twitter.com/UGOOTWEETS,2023-03-29 18:12:8,flex soul,0,0,0,Davido,[],UGOOTWEETS,Neutral
146,https://twitter.com/kyloosprey/status/1641141224366014485,https://twitter.com/kyloosprey,2023-03-29 18:12:13,king kings god greater davido king day,0,0,0,Davido,[],kyloosprey,Positive
147,https://twitter.com/_heisowen/status/1641141241210339336,https://twitter.com/_heisowen,2023-03-29 18:12:17,baddest jor,0,0,0,Davido,[],_heisowen,Neutral
148,https://twitter.com/StanleyAsika6/status/1641141290829070336,https://twitter.com/StanleyAsika6,2023-03-29 18:12:29,one song missing flex soul hoping would album,0,0,1,Davido,[],StanleyAsika6,Positive
149,https://twitter.com/realison25/status/1641141328376365074,https://twitter.com/realison25,2023-03-29 18:12:38,see proper jam,0,0,2,Davido,[],realison25,Neutral
150,https://twitter.com/geng_202/status/1641141431312973841,https://twitter.com/geng_202,2023-03-29 18:13:2,competition lady uh,0,0,0,Davido,[],geng_202,Neutral
151,https://twitter.com/Stonner_0147/status/1641141433150078984,https://twitter.com/Stonner_0147,2023-03-29 18:13:3,love obo drop favorite davido pictures timelessalbum,0,0,0,Davido,['#timelessalbum'],Stonner_0147,Positive
152,https://twitter.com/DUALIPA/status/1222673981452369921/retweets,https://twitter.com/DUALIPA,2020-01-30 0:12:48,future nostalgia album coming april shot hugo comte,0,0,0,Dua Lipa,[],DUALIPA,Neutral
153,https://twitter.com/IzzyRosa216/status/1222674052734648321,https://twitter.com/IzzyRosa216,2020-01-30 0:13:5,yesskfnfjdlsdnw,0,0,0,Dua Lipa,[],IzzyRosa216,Neutral
154,https://twitter.com/nicolasmccoppin/status/1222674060175400960,https://twitter.com/nicolasmccoppin,2020-01-30 0:13:6,,0,0,0,Dua Lipa,[],nicolasmccoppin,Neutral
155,https://twitter.com/MeeCrowWahVay/status/1222674069096673280,https://twitter.com/MeeCrowWahVay,2020-01-30 0:13:8,two days birthday,0,0,0,Dua Lipa,[],MeeCrowWahVay,Neutral
156,https://twitter.com/IzzyRosa216/status/1222674085051805703,https://twitter.com/IzzyRosa216,2020-01-30 0:13:12,run butchsjsjs,0,0,0,Dua Lipa,[],IzzyRosa216,Neutral
